2016-05-03 14:41:30,ATCS_DIY : 14.28 wib kondisi lalu lintas di simpang UIN terpantau lancar … https://t.co/UhJO0dQgK5) https://t.co/FvdDnrgjWg,2016-05-03 14:27:56,14.28 wib kondisi lalu lintas di simpang UIN terpantau lancar https://t.co/iPfjLiudNp
2016-05-03 14:41:32,ATCS_DIY : 14.30 wib kondisi lalu lintas di simpang ketandan terpantau lancar dari semua a… https://t.co/hdzfrhiBvK) https://t.co/MrCm3a2Aa3,2016-05-03 14:29:26,14.30 wib kondisi lalu lintas di simpang ketandan terpantau lancar dari semua arah https://t.co/oCaIKLO2Q9
2016-05-03 14:41:34,ATCS_DIY : 14.32 wib kondisi lalu lintas di simpang bandara terpantau lancar dari semua ar… https://t.co/y4DTROKLvf) https://t.co/HR8buhoyQk,2016-05-03 14:30:48,14.32 wib kondisi lalu lintas di simpang bandara terpantau lancar dari semua arah https://t.co/YA04NA9xhQ
2016-05-03 14:41:37,ATCS_DIY : 14.35 wib kondisi lalu lintas di simpang condong catur terpantau padat dari sem… https://t.co/GKquyHFSRZ) https://t.co/QKz32FYVS8,2016-05-03 14:34:45,14.35 wib kondisi lalu lintas di simpang condong catur terpantau padat dari semua arah https://t.co/zWQIwhKClF
2016-05-03 14:41:39,"ATCS_DIY : 14.38 wib kondisi lalu lintas jalan malioboro terpantau ramai lancar, cuaca huj… https://t.co/IpDVI0aXHK) https://t.co/wXIZA0zQ0M",2016-05-03 14:35:32,"14.38 wib kondisi lalu lintas jalan malioboro terpantau ramai lancar, cuaca hujan ringan https://t.co/1opZpsrq5Z"
2016-05-03 14:41:40,ATCS_DIY : 14.40 wib kondisi lalu lintas di simpang KM. 0 terpantau ramai lancar dari semu… https://t.co/ouMylwb5zv) https://t.co/IUD256Mxmm,2016-05-03 14:36:46,14.40 wib kondisi lalu lintas di simpang KM. 0 terpantau ramai lancar dari semua arah https://t.co/0ou36PUCKC
2016-05-03 14:41:42,ATCS_DIY : 14.41 wib kondisi lalu lintas di simpang permata terpantau ramai lancar dari se… https://t.co/Qdev2LomkR) https://t.co/pyqREpmE1Y,2016-05-03 14:38:06,14.41 wib kondisi lalu lintas di simpang permata terpantau ramai lancar dari semua arah https://t.co/bnhmHan7BJ
2016-05-03 14:45:23,"RT @ATCS_DIY: 14.38 wib kondisi lalu lintas jalan malioboro terpantau ramai lancar, cuaca hujan ringan https://t.co/1opZpsrq5Z",2016-05-03 14:35:32,"14.38 wib kondisi lalu lintas jalan malioboro terpantau ramai lancar, cuaca hujan ringan https://t.co/1opZpsrq5Z"
2016-05-03 14:45:30,RT @ATCS_DIY: 14.40 wib kondisi lalu lintas di simpang KM. 0 terpantau ramai lancar dari semua arah https://t.co/0ou36PUCKC,2016-05-03 14:36:46,14.40 wib kondisi lalu lintas di simpang KM. 0 terpantau ramai lancar dari semua arah https://t.co/0ou36PUCKC
2016-05-03 16:41:31,ATCS_DIY : 16.37 WIB kondisi lalu lintas di simpang demak ijo terpantau padat dari semua a… https://t.co/5C8LdBUmdO) https://t.co/iBPF7U63oC,2016-05-03 16:37:02,16.37 WIB kondisi lalu lintas di simpang demak ijo terpantau padat dari semua arah https://t.co/YGs7kdglMz
2016-05-03 16:41:34,ATCS_DIY : 16.40 wib kondisi lalu lintas di simpang jujur terpantau lancar … https://t.co/MMbvUsVuTc) https://t.co/UtY2FSDckJ,2016-05-03 16:38:00,16.40 wib kondisi lalu lintas di simpang jujur terpantau lancar https://t.co/MZKFC0rNz5
2016-05-03 16:41:37,ATCS_DIY : 16.01 wib kondisi lalu lintas di simpang bantulan terpantau ramai lancar dari s… https://t.co/tlBFh45zqP) https://t.co/D8iKGzHP2m,2016-05-03 16:39:08,16.01 wib kondisi lalu lintas di simpang bantulan terpantau ramai lancar dari semua arah https://t.co/cYvHdNorEX
2016-05-03 16:54:48,RT @ATCS_DIY: 16.55 wib kondisi lalu lintas di bundaran kleringan terpantau padat https://t.co/i9DczWL3xN,2016-05-03 16:54:03,16.55 wib kondisi lalu lintas di bundaran kleringan terpantau padat https://t.co/i9DczWL3xN
2016-05-03 16:56:17,ATCS_DIY : 16.55 wib kondisi lalu lintas di bundaran kleringan terpantau padat … https://t.co/pFu4vQSdZ1) https://t.co/6cZmvFUpz2,2016-05-03 16:54:03,16.55 wib kondisi lalu lintas di bundaran kleringan terpantau padat https://t.co/i9DczWL3xN
2016-05-03 17:02:36,"RT @ATCS_DIY: 14.38 wib kondisi lalu lintas jalan malioboro terpantau ramai lancar, cuaca hujan ringan https://t.co/1opZpsrq5Z",2016-05-03 14:35:32,"14.38 wib kondisi lalu lintas jalan malioboro terpantau ramai lancar, cuaca hujan ringan https://t.co/1opZpsrq5Z"
2016-05-03 17:02:50,RT @ATCS_DIY: 14.40 wib kondisi lalu lintas di simpang KM. 0 terpantau ramai lancar dari semua arah https://t.co/0ou36PUCKC,2016-05-03 14:36:46,14.40 wib kondisi lalu lintas di simpang KM. 0 terpantau ramai lancar dari semua arah https://t.co/0ou36PUCKC
2016-05-04 06:43:06,ATCS_DIY : 06.31wib kondisi lalin sp. Maguwo terpantau ramai lancar dari kaki barat. … https://t.co/3GZFP0SzfF) https://t.co/gVNETQhsK1,2016-05-04 06:32:02,06.31wib kondisi lalin sp. Maguwo terpantau ramai lancar dari kaki barat. https://t.co/PP7RmO2CDi
2016-05-04 07:11:27,RT @ATCS_DIY: 7.10 wib simpang maguwo lalu lintas terpantau ramai lancar dari semua arah https://t.co/VFtQDOjGQT,2016-05-04 07:10:39,7.10 wib simpang maguwo lalu lintas terpantau ramai lancar dari semua arah https://t.co/VFtQDOjGQT
2016-05-04 07:12:29,RT @ATCS_DIY: 7.11 wib simpang UIN lalu lintas ke barat ramai lancar https://t.co/XNnToifRth,2016-05-04 07:11:48,7.11 wib simpang UIN lalu lintas ke barat ramai lancar https://t.co/XNnToifRth
2016-05-04 07:13:20,ATCS_DIY : 7.09 wib simpang bandara lalu lintas terpantau ramai lancar … https://t.co/8o24WjrsZb) https://t.co/dDRAPpFdUT,2016-05-04 07:10:01,7.09 wib simpang bandara lalu lintas terpantau ramai lancar https://t.co/6wf0hp5KGj
2016-05-04 07:13:22,ATCS_DIY : 7.10 wib simpang maguwo lalu lintas terpantau ramai lancar dari semua arah … https://t.co/9xgyddlMMG) https://t.co/hfazKm1nQr,2016-05-04 07:10:39,7.10 wib simpang maguwo lalu lintas terpantau ramai lancar dari semua arah https://t.co/VFtQDOjGQT
2016-05-04 07:13:23,ATCS_DIY : 7.10 wib simpang prambanan lalu lintas terpantau lancar arah timur dan barat … https://t.co/kGXD0mQDdx) https://t.co/FfUHOIBbbK,2016-05-04 07:11:20,7.10 wib simpang prambanan lalu lintas terpantau lancar arah timur dan barat https://t.co/fzMuNML3OE
2016-05-04 07:13:25,ATCS_DIY : 7.11 wib simpang UIN lalu lintas ke barat ramai lancar https://t.co/W0fObJQbtO… https://t.co/u6tk8fWSlm) https://t.co/56Qdq1TGAT,2016-05-04 07:11:48,7.11 wib simpang UIN lalu lintas ke barat ramai lancar https://t.co/XNnToifRth
2016-05-04 07:24:40,#PBK 07:14 WIB. Jl. Sholeh Iskandar dpn Yogya arah Taman Yasmin lalinnya ramai lancar #Bogor #RTMCjabar https://t.co/JBDtsN2EG8 #Lalin,2016-05-04 07:15:32,07:14 WIB. Jl. Sholeh Iskandar dpn Yogya arah Taman Yasmin lalinnya ramai lancar #Bogor #RTMCjabar https://t.co/LlqFFxRzzB
2016-05-04 07:27:50,RT @ATCS_DIY: 7.09 wib simpang bandara lalu lintas terpantau ramai lancar https://t.co/6wf0hp5KGj,2016-05-04 07:10:01,7.09 wib simpang bandara lalu lintas terpantau ramai lancar https://t.co/6wf0hp5KGj
2016-05-04 07:28:01,RT @ATCS_DIY: 7.10 wib simpang prambanan lalu lintas terpantau lancar arah timur dan barat https://t.co/fzMuNML3OE,2016-05-04 07:11:20,7.10 wib simpang prambanan lalu lintas terpantau lancar arah timur dan barat https://t.co/fzMuNML3OE
2016-05-04 07:28:46,ATCS_DIY : 7.14 wib simpang km 0 lalu lintas terpantau lancar dari semua arah … https://t.co/ARoLos8zMM) https://t.co/EQGitH4EH8,2016-05-04 07:15:19,7.14 wib simpang km 0 lalu lintas terpantau lancar dari semua arah https://t.co/AfVwaf9c9K
2016-05-04 07:28:48,ATCS_DIY : 7.15 wib sekitar janti lalu lintas terpantau ramai lancar untuk arah ke barat d… https://t.co/KfHq6wnkxY) https://t.co/lrzXu884ZA,2016-05-04 07:16:01,7.15 wib sekitar janti lalu lintas terpantau ramai lancar untuk arah ke barat dan timur https://t.co/Leu7pvLVC8
2016-05-04 07:28:49,ATCS_DIY : 7.16 wib simpang concat lalu lintas terpantau ramai lancar dari semua arah … https://t.co/Zem7JNbzIM) https://t.co/T4VvdUZJv0,2016-05-04 07:16:47,7.16 wib simpang concat lalu lintas terpantau ramai lancar dari semua arah https://t.co/PxJwBBEnms
2016-05-04 07:28:53,ATCS_DIY : 7.17 wib simpang UPN seturan arah barat ramai lancar https://t.co/djnlHijVg3 (… https://t.co/xgccQoXw41) https://t.co/UrMNHhhXtc,2016-05-04 07:18:11,7.17 wib simpang UPN seturan arah barat ramai lancar https://t.co/nfzu9iMq0N
2016-05-04 07:28:55,ATCS_DIY : 7.18 wib simpang SGM dari arah timur lalu lintas ramai https://t.co/xmz0pCurz9… https://t.co/p8WJTsAQK9) https://t.co/V2DbMSrSkD,2016-05-04 07:18:44,7.18 wib simpang SGM dari arah timur lalu lintas ramai https://t.co/pgH1Bj0Oxr
2016-05-04 07:38:50,RT @ATCS_DIY: 7.16 wib jalan malioboro lalu lintas lancar https://t.co/lOtxCYOcyR,2016-05-04 07:17:40,7.16 wib jalan malioboro lalu lintas lancar https://t.co/lOtxCYOcyR
2016-05-04 07:39:15,RT @ATCS_DIY: 7.18 wib simpang SGM dari arah timur lalu lintas ramai https://t.co/pgH1Bj0Oxr,2016-05-04 07:18:44,7.18 wib simpang SGM dari arah timur lalu lintas ramai https://t.co/pgH1Bj0Oxr
2016-05-04 07:47:45,RT @PolresBogorKota: 07:14 WIB. Jl. Sholeh Iskandar dpn Yogya arah Taman Yasmin lalinnya ramai lancar #Bogor #RTMCjabar https://t.co/LlqFFx…,2016-05-04 07:15:32,07:14 WIB. Jl. Sholeh Iskandar dpn Yogya arah Taman Yasmin lalinnya ramai lancar #Bogor #RTMCjabar https://t.co/LlqFFxRzzB
2016-05-04 07:50:22,RT @CelotehBOGOR: #PBK 07:14 WIB. Jl. Sholeh Iskandar dpn Yogya arah Taman Yasmin lalinnya ramai lancar #Bogor #RTMCjabar https://t.co/JBDt…,2016-05-04 07:15:32,07:14 WIB. Jl. Sholeh Iskandar dpn Yogya arah Taman Yasmin lalinnya ramai lancar #Bogor #RTMCjabar https://t.co/LlqFFxRzzB
2016-05-04 08:16:34,ATCS_DIY : 7.58 wib simpang kentungan lalu lintas ramai lancar dari semua arah … https://t.co/ff7POUdsFi) https://t.co/R14is3c8RG,2016-05-04 07:58:57,7.58 wib simpang kentungan lalu lintas ramai lancar dari semua arah https://t.co/NFzp6H66t4
2016-05-04 08:16:36,ATCS_DIY : 7.59 wib simpang serangan lalu lintas ramai lancar https://t.co/a8FbSDXqPn (vi… https://t.co/ztd9EFVNQH) https://t.co/yNTcaeRnMj,2016-05-04 07:59:35,7.59 wib simpang serangan lalu lintas ramai lancar https://t.co/aCKz3tWC2K
2016-05-04 09:42:36,RT @ATCS_DIY: 9.39 wib simpang tugu lalu lintas lancar https://t.co/7JW74pmSCy,2016-05-04 09:40:10,9.39 wib simpang tugu lalu lintas lancar https://t.co/7JW74pmSCy
2016-05-04 09:45:17,ATCS_DIY : 9.35 wib sekitar PKU Muh. lalu lintas terpantau lancar https://t.co/5jhyRgezVG… https://t.co/3a3ii6sVhn) https://t.co/qT2VYycxwY,2016-05-04 09:36:03,9.35 wib sekitar PKU Muh. lalu lintas terpantau lancar https://t.co/KROp9uh7d6
2016-05-04 09:45:20,ATCS_DIY : 9.36 wib simpang gondomanan lalu lintas terpantau lancar … https://t.co/L16KBPFxwH) https://t.co/80bmZohj0T,2016-05-04 09:36:30,9.36 wib simpang gondomanan lalu lintas terpantau lancar https://t.co/jKNooccxRb
2016-05-04 09:45:23,ATCS_DIY : 9.38 wib simpang bantulan dari arah barat lalu lintas ramai lancar … https://t.co/Z3uAQt83GG) https://t.co/MnLBEhk1YB,2016-05-04 09:39:18,9.38 wib simpang bantulan dari arah barat lalu lintas ramai lancar https://t.co/zEFgtmW7E8
2016-05-04 09:45:26,ATCS_DIY : 9.39 wib simpang demak ijo arah dari barat ramai lancar … https://t.co/QYyuI6NDVt) https://t.co/JaPKBDR6b5,2016-05-04 09:39:48,9.39 wib simpang demak ijo arah dari barat ramai lancar https://t.co/VV6bYKBijK
2016-05-04 09:46:24,RT @ATCS_DIY: 7.16 wib jalan malioboro lalu lintas lancar https://t.co/lOtxCYOcyR,2016-05-04 07:17:40,7.16 wib jalan malioboro lalu lintas lancar https://t.co/lOtxCYOcyR
2016-05-04 10:06:33,"RT @Mimisiswamukti: @Delta_FM @danargumilang dr jogja kondisi di pe3an jln c simanjuntak terban ,gondokusuman ,padat lancar di semua arah…",2016-05-04 08:28:23,"@Delta_FM @danargumilang dr jogja kondisi di pe3an jln c simanjuntak terban ,gondokusuman ,padat lancar di semua arah  #DeltaTraffic"
2016-05-04 11:08:35,"Jelang long weekend, ring road timur arah selatan jogja mulai padat https://t.co/aufmkjLqXj",2016-05-04 11:06:53,"Jelang long weekend, ring road timur arah selatan jogja mulai padat https://t.co/TVp1LAw5Qu"
2016-05-04 12:45:27,ATCS_DIY : 12.40 wib simpang tugu dari timur lalu lintas ramai https://t.co/bfUeuqmdRh (v… https://t.co/dkwXbMlQUk) https://t.co/kqaXft55VP,2016-05-04 12:40:56,12.40 wib simpang tugu dari timur lalu lintas ramai https://t.co/81bCuUxLh2
2016-05-04 12:45:29,ATCS_DIY : 12.44 wib simpang UPN seturan dari arah barat antrian kendaraan cukup panjang … https://t.co/TmZAeoHNlK) https://t.co/FOMkLMkrpU,2016-05-04 12:44:54,12.44 wib simpang UPN seturan dari arah barat antrian kendaraan cukup panjang https://t.co/aYWLcj2afw
2016-05-04 12:52:29,RT @ATCS_DIY: 12.45 wib simpang kentungan dari barat lalu lintas padat https://t.co/AeeySOCskp,2016-05-04 12:46:02,12.45 wib simpang kentungan dari barat lalu lintas padat https://t.co/AeeySOCskp
2016-05-04 12:52:34,RT @ATCS_DIY: 12.44 wib simpang UPN seturan dari arah barat antrian kendaraan cukup panjang https://t.co/aYWLcj2afw,2016-05-04 12:44:54,12.44 wib simpang UPN seturan dari arah barat antrian kendaraan cukup panjang https://t.co/aYWLcj2afw
2016-05-04 13:00:25,ATCS_DIY : 12.45 wib simpang kentungan dari barat lalu lintas padat … https://t.co/qWIWouXcsV) https://t.co/txgiDNjq7K,2016-05-04 12:46:02,12.45 wib simpang kentungan dari barat lalu lintas padat https://t.co/AeeySOCskp
2016-05-04 13:07:35,RT @ATCS_DIY: 12.44 wib simpang UPN seturan dari arah barat antrian kendaraan cukup panjang https://t.co/aYWLcj2afw,2016-05-04 12:44:54,12.44 wib simpang UPN seturan dari arah barat antrian kendaraan cukup panjang https://t.co/aYWLcj2afw
2016-05-04 15:57:16,RT @ATCS_DIY: 12.44 wib simpang UPN seturan dari arah barat antrian kendaraan cukup panjang https://t.co/aYWLcj2afw,2016-05-04 12:44:54,12.44 wib simpang UPN seturan dari arah barat antrian kendaraan cukup panjang https://t.co/aYWLcj2afw
2016-05-04 16:53:17,"16.46 wib, kondisi lalin sp kentungan dari arah timur antrian kend, cukup panjang l @ATCS_DIY https://t.co/QtxW2b0IFs",2016-05-04 16:47:02,"16.46 wib, kondisi lalin sp kentungan dari arah timur antrian kend, cukup panjang https://t.co/hJNS510Thq"
2016-05-04 17:47:48,RT @kabarklaten: Lalulintas Jl Jogja Solo arah Jogja sekitar RSI ke barat padat merayap #longweekend #bertemudiklaten [vid] — https://t.co/…,2016-05-04 17:46:15,Lalulintas Jl Jogja Solo arah Jogja sekitar RSI ke barat padat merayap #longweekend #bertemudiklaten [vid] — https://t.co/Up1Aa72Ucr
2016-05-04 17:53:45,RT @kabarklaten: Lalulintas Jl Jogja Solo arah Jogja sekitar RSI ke barat padat merayap #longweekend #bertemudiklaten [vid] — https://t.co/…,2016-05-04 17:46:15,Lalulintas Jl Jogja Solo arah Jogja sekitar RSI ke barat padat merayap #longweekend #bertemudiklaten [vid] — https://t.co/Up1Aa72Ucr
2016-05-04 18:01:26,RT @kabarklaten: Lalulintas Jl Jogja Solo arah Jogja sekitar RSI ke barat padat merayap #longweekend #bertemudiklaten [vid] — https://t.co/…,2016-05-04 17:46:15,Lalulintas Jl Jogja Solo arah Jogja sekitar RSI ke barat padat merayap #longweekend #bertemudiklaten [vid] — https://t.co/Up1Aa72Ucr
2016-05-04 18:48:08,RT @kabarklaten: Lalulintas Jl Jogja Solo arah Jogja sekitar RSI ke barat padat merayap #longweekend #bertemudiklaten [vid] — https://t.co/…,2016-05-04 17:46:15,Lalulintas Jl Jogja Solo arah Jogja sekitar RSI ke barat padat merayap #longweekend #bertemudiklaten [vid] — https://t.co/Up1Aa72Ucr
2016-05-05 01:34:25,01.33 Surabaya ke arah Solo/Jogja bisa lewat alternatif Lamongan-Babat-Bojonegoro-Padangan untuk menghindari kepadatan di Jombang-Nganjuk. …,2016-05-05 01:33:30,01.33 Surabaya ke arah Solo/Jogja bisa lewat alternatif Lamongan-Babat-Bojonegoro-Padangan untuk menghindari kepadatan di Jombang-Nganjuk.
2016-05-05 01:35:08,RT @e100ss: 01.33 Surabaya ke arah Solo/Jogja bisa lewat alternatif Lamongan-Babat-Bojonegoro-Padangan untuk menghindari kepadatan di Jomba…,2016-05-05 01:33:30,01.33 Surabaya ke arah Solo/Jogja bisa lewat alternatif Lamongan-Babat-Bojonegoro-Padangan untuk menghindari kepadatan di Jombang-Nganjuk.
2016-05-05 01:48:35,01.33 Surabaya ke arah Solo/Jogja bisa lewat alternatif Lamongan-Babat-Bojonegoro-Padangan untuk menghindari kepadatan di Jombang-Nganjuk. …,2016-05-05 01:33:30,01.33 Surabaya ke arah Solo/Jogja bisa lewat alternatif Lamongan-Babat-Bojonegoro-Padangan untuk menghindari kepadatan di Jombang-Nganjuk.
2016-05-05 02:08:41,RT @sandipolibag: 01.33 Surabaya ke arah Solo/Jogja bisa lewat alternatif Lamongan-Babat-Bojonegoro-Padangan untuk menghindari kepadatan di…,2016-05-05 01:33:30,01.33 Surabaya ke arah Solo/Jogja bisa lewat alternatif Lamongan-Babat-Bojonegoro-Padangan untuk menghindari kepadatan di Jombang-Nganjuk.
2016-05-05 02:30:22,RT @e100ss: 01.33 Surabaya ke arah Solo/Jogja bisa lewat alternatif Lamongan-Babat-Bojonegoro-Padangan untuk menghindari kepadatan di Jomba…,2016-05-05 01:33:30,01.33 Surabaya ke arah Solo/Jogja bisa lewat alternatif Lamongan-Babat-Bojonegoro-Padangan untuk menghindari kepadatan di Jombang-Nganjuk.
2016-05-05 06:24:49,"ATCS_DIY : 6.21 wib, kondisi lalin sp bandara dari arah timur terpantau lancar … https://t.co/BPA4ulr6hI) https://t.co/a7joRFMjLu",2016-05-05 06:22:29,"6.21 wib, kondisi lalin sp bandara dari arah timur terpantau lancar https://t.co/w1K1mEESst"
2016-05-05 06:24:54,"ATCS_DIY : 6.22 wib, kondisi lalin sp condong catur dari arah timur terpantau lancar … https://t.co/EKkO5MVsGg) https://t.co/5eVlsViv8D",2016-05-05 06:23:24,"6.22 wib, kondisi lalin sp condong catur dari arah timur terpantau lancar https://t.co/1SfbDxiGov"
2016-05-05 06:24:59,"ATCS_DIY : 6.23 wib, kondisi lalin sp maguwo dari arah timur terpantau lancar … https://t.co/I4m7F5RDTE) https://t.co/sB1Z0KfHXx",2016-05-05 06:24:01,"6.23 wib, kondisi lalin sp maguwo dari arah timur terpantau lancar https://t.co/0prDJsM1Wl"
2016-05-05 06:39:07,"ATCS_DIY : 6.25 wib, kondisi lalin sp prambanan dari arah timur terpantau lengang … https://t.co/jL2JsFQqgr) https://t.co/emUUyb29Gt",2016-05-05 06:25:13,"6.25 wib, kondisi lalin sp prambanan dari arah timur terpantau lengang https://t.co/TJCiKpQWkx"
2016-05-05 06:39:09,"ATCS_DIY : 6.25 wib, kondisi lalin sp tugu dari arah timur terpantau lancar … https://t.co/bwcOLqwCGr) https://t.co/tEARFaUAPj",2016-05-05 06:26:02,"6.25 wib, kondisi lalin sp tugu dari arah timur terpantau lancar https://t.co/Czduv50WOJ"
2016-05-05 06:39:11,"ATCS_DIY : 6.27 wib, kondisi lalin sp seturan dari arah timur terpantau lancar … https://t.co/Sowk7Zazhm) https://t.co/3UY0nHrUo0",2016-05-05 06:27:50,"6.27 wib, kondisi lalin sp seturan dari arah timur terpantau lancar https://t.co/Y1xi9zeDT9"
2016-05-05 06:39:13,"ATCS_DIY : 6.31 wib, kondisi lalin sp blok o dari arah utara terpantau lancar … https://t.co/VdDNTtZRMV) https://t.co/83c7WQRler",2016-05-05 06:31:36,"6.31 wib, kondisi lalin sp blok o dari arah utara terpantau lancar https://t.co/zMxlNTtoS6"
2016-05-05 06:48:33,"RT @ATCS_DIY: 6.31 wib, kondisi lalin sp blok o dari arah utara terpantau lancar https://t.co/zMxlNTtoS6",2016-05-05 06:31:36,"6.31 wib, kondisi lalin sp blok o dari arah utara terpantau lancar https://t.co/zMxlNTtoS6"
2016-05-05 06:54:03,"RT @ATCS_DIY: 6.31 wib, kondisi lalin sp blok o dari arah utara terpantau lancar https://t.co/zMxlNTtoS6",2016-05-05 06:31:36,"6.31 wib, kondisi lalin sp blok o dari arah utara terpantau lancar https://t.co/zMxlNTtoS6"
2016-05-05 06:54:09,"RT @ATCS_DIY: 6.27 wib, kondisi lalin sp seturan dari arah timur terpantau lancar https://t.co/Y1xi9zeDT9",2016-05-05 06:27:50,"6.27 wib, kondisi lalin sp seturan dari arah timur terpantau lancar https://t.co/Y1xi9zeDT9"
2016-05-05 06:54:14,"RT @ATCS_DIY: 6.25 wib, kondisi lalin sp tugu dari arah timur terpantau lancar https://t.co/Czduv50WOJ",2016-05-05 06:26:02,"6.25 wib, kondisi lalin sp tugu dari arah timur terpantau lancar https://t.co/Czduv50WOJ"
2016-05-05 06:54:18,"RT @ATCS_DIY: 6.25 wib, kondisi lalin sp prambanan dari arah timur terpantau lengang https://t.co/TJCiKpQWkx",2016-05-05 06:25:13,"6.25 wib, kondisi lalin sp prambanan dari arah timur terpantau lengang https://t.co/TJCiKpQWkx"
2016-05-05 07:39:03,RT @e100ss: 01.33 Surabaya ke arah Solo/Jogja bisa lewat alternatif Lamongan-Babat-Bojonegoro-Padangan untuk menghindari kepadatan di Jomba…,2016-05-05 01:33:30,01.33 Surabaya ke arah Solo/Jogja bisa lewat alternatif Lamongan-Babat-Bojonegoro-Padangan untuk menghindari kepadatan di Jombang-Nganjuk.
2016-05-05 08:59:34,RT @galihandrianto: Trafficlight Pakis arah Jogja padat merayap smpai Tegalgondo. Kiranya polisi di pos Pakis bs bantu mengurai. @kabarklat…,2016-05-05 08:58:52,Trafficlight Pakis arah Jogja padat merayap smpai Tegalgondo. Kiranya polisi di pos Pakis bs bantu mengurai. @kabarklaten @tmcpolresklaten
2016-05-05 09:04:01,"08.26 wib, kondisi lalin sp monjali dari arah barat terpantau antrian kend, cukup panjang https://t.co/hFcpibH31E via @ATCS_DIY",2016-05-05 08:27:07,"8.26 wib, kondisi lalin sp monjali dari arah barat terpantau antrian kend, cukup panjang https://t.co/IKW4e4bvAI"
2016-05-05 09:08:36,RT @galihandrianto: Trafficlight Pakis arah Jogja padat merayap smpai Tegalgondo. Kiranya polisi di pos Pakis bs bantu mengurai. @kabarklat…,2016-05-05 08:58:52,Trafficlight Pakis arah Jogja padat merayap smpai Tegalgondo. Kiranya polisi di pos Pakis bs bantu mengurai. @kabarklaten @tmcpolresklaten
2016-05-05 09:12:38,"RT @yanizambon: @e100ss jalur alternatif babat lamongan dst lancar untuk yg ke arah solo/jogja, #efekputerbalikperakjombang",2016-05-05 04:16:07,"@e100ss jalur alternatif babat lamongan dst lancar untuk yg ke arah solo/jogja, #efekputerbalikperakjombang"
2016-05-05 09:44:39,"RT @ATCS_DIY: 6.25 wib, kondisi lalin sp tugu dari arah timur terpantau lancar https://t.co/Czduv50WOJ",2016-05-05 06:26:02,"6.25 wib, kondisi lalin sp tugu dari arah timur terpantau lancar https://t.co/Czduv50WOJ"
2016-05-05 09:44:57,"RT @ATCS_DIY: 8.26 wib, kondisi lalin sp bandara dari arah timur terpantau lancar https://t.co/fuesEYiNYs",2016-05-05 08:26:22,"8.26 wib, kondisi lalin sp bandara dari arah timur terpantau lancar https://t.co/fuesEYiNYs"
2016-05-05 09:45:11,"RT @ATCS_DIY: 8.26 wib, kondisi lalin sp monjali dari arah barat terpantau antrian kend, cukup panjang https://t.co/IKW4e4bvAI",2016-05-05 08:27:07,"8.26 wib, kondisi lalin sp monjali dari arah barat terpantau antrian kend, cukup panjang https://t.co/IKW4e4bvAI"
2016-05-05 09:55:45,"RT @Trans_Jogja: 08.26 wib, kondisi lalin sp monjali dari arah barat terpantau antrian kend, cukup panjang https://t.co/hFcpibH31E via @ATC…",2016-05-05 08:27:07,"8.26 wib, kondisi lalin sp monjali dari arah barat terpantau antrian kend, cukup panjang https://t.co/IKW4e4bvAI"
2016-05-05 10:06:11,RT @galihandrianto: Trafficlight Pakis arah Jogja padat merayap smpai Tegalgondo. Kiranya polisi di pos Pakis bs bantu mengurai. @kabarklat…,2016-05-05 08:58:52,Trafficlight Pakis arah Jogja padat merayap smpai Tegalgondo. Kiranya polisi di pos Pakis bs bantu mengurai. @kabarklaten @tmcpolresklaten
2016-05-05 10:11:52,RT @Renathascaryo: 09.45 Situasi menuju yogyakarta melalui jalan bumiayu kendaraan roda empat tidak bergerak. Terimakasih @NTMCLantasPolri…,2016-05-05 09:57:29,09.45 Situasi menuju yogyakarta melalui jalan bumiayu kendaraan roda empat tidak bergerak. Terimakasih @NTMCLantasPolri @TMCPoldaMetro
2016-05-05 10:35:12,"RT @ATCS_DIY: 10.33 wib, kondisi lalin sp prambanan dari arah dari arah timur terpantau antrian kend. cukup panjang https://t.co/rqm25tnoRu",2016-05-05 10:33:58,"10.33 wib, kondisi lalin sp prambanan dari arah dari arah timur terpantau antrian kend. cukup panjang https://t.co/rqm25tnoRu"
2016-05-05 10:53:50,RT @Renathascaryo: 09.45 Situasi menuju yogyakarta melalui jalan bumiayu kendaraan roda empat tidak bergerak. Terimakasih @NTMCLantasPolri…,2016-05-05 09:57:29,09.45 Situasi menuju yogyakarta melalui jalan bumiayu kendaraan roda empat tidak bergerak. Terimakasih @NTMCLantasPolri @TMCPoldaMetro
2016-05-05 11:03:38,"RT @BerandaJogja: 11.00 | Arus lalin di JL. Laksda Adisucipto - JL. Urip Sumoharjo - JL. Jend. Sudirman cenderung lengang, selamat berwisat…",2016-05-05 11:03:18,"11.00 | Arus lalin di JL. Laksda Adisucipto - JL. Urip Sumoharjo - JL. Jend. Sudirman cenderung lengang, selamat berwisata di #Jogja :))"
2016-05-05 11:03:40,"RT @BerandaJogja: 11.00 | Arus lalin di JL. Laksda Adisucipto - JL. Urip Sumoharjo - JL. Jend. Sudirman cenderung lengang, selamat berwisat…",2016-05-05 11:03:18,"11.00 | Arus lalin di JL. Laksda Adisucipto - JL. Urip Sumoharjo - JL. Jend. Sudirman cenderung lengang, selamat berwisata di #Jogja :))"
